broad_id,Compound,Compound_Category,target,Metadata_pert_id_dose,Metadata_mmoles_per_liter
BRD-K90825648,RS-127445,serotonin receptor antagonist,HTR2A|HTR2B|HTR2C,BRD-K90825648_1.11,1.1111
BRD-K99604664,tanaproget,progesterone receptor agonist,PGR,BRD-K99604664_10.0,10.0
BRD-K99604664,tanaproget,progesterone receptor agonist,PGR,BRD-K99604664_3.33,3.3333
BRD-K99604664,tanaproget,progesterone receptor agonist,PGR,BRD-K99604664_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-A97739905,ketoprofen,cyclooxygenase inhibitor,PTGS1|PTGS2|SLC5A8,BRD-A97739905_10.0,10.0
BRD-A97739905,ketoprofen,cyclooxygenase inhibitor,PTGS1|PTGS2|SLC5A8,BRD-A97739905_3.33,3.3333
BRD-A97739905,ketoprofen,cyclooxygenase inhibitor,PTGS1|PTGS2|SLC5A8,BRD-A97739905_1.11,1.1111
BRD-A87479750,tenidap,cyclooxygenase inhibitor,KCNJ4|PTGS1,BRD-A87479750_10.0,10.0
BRD-A87479750,tenidap,cyclooxygenase inhibitor,KCNJ4|PTGS1,BRD-A87479750_3.33,3.3333
BRD-A87479750,tenidap,cyclooxygenase inhibitor,KCNJ4|PTGS1,BRD-A87479750_1.11,1.1111
BRD-K87737963,cyt387,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K87737963_10.0,10.0
BRD-K87737963,cyt387,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K87737963_3.33,3.3333
BRD-K87737963,cyt387,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K87737963_1.11,1.1111
BRD-K87909389,alvocidib,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM,BRD-K87909389_10.0,10.0
BRD-K87909389,alvocidib,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM,BRD-K87909389_3.33,3.3333
BRD-K87909389,alvocidib,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM,BRD-K87909389_1.11,1.1111
BRD-A88138582,halcinonide,glucocorticoid receptor agonist,NR3C1,BRD-A88138582_10.0,10.0
BRD-A88138582,halcinonide,glucocorticoid receptor agonist,NR3C1,BRD-A88138582_3.33,3.3333
BRD-A88138582,halcinonide,glucocorticoid receptor agonist,NR3C1,BRD-A88138582_1.11,1.1111
BRD-K88506063,KD025,rho associated kinase inhibitor,ROCK2,BRD-K88506063_10.0,10.0
BRD-K88506063,KD025,rho associated kinase inhibitor,ROCK2,BRD-K88506063_3.33,3.3333
BRD-K88506063,KD025,rho associated kinase inhibitor,ROCK2,BRD-K88506063_1.11,1.1111
BRD-K88358234,xaliproden,serotonin receptor agonist,HTR1A,BRD-K88358234_10.0,10.0
BRD-K88358234,xaliproden,serotonin receptor agonist,HTR1A,BRD-K88358234_3.33,3.3333
BRD-K88358234,xaliproden,serotonin receptor agonist,HTR1A,BRD-K88358234_1.11,1.1111
BRD-K89208535,indacaterol,adrenergic receptor agonist,ADRB1|ADRB2,BRD-K89208535_10.0,10.0
BRD-K89208535,indacaterol,adrenergic receptor agonist,ADRB1|ADRB2,BRD-K89208535_3.33,3.3333
BRD-K89208535,indacaterol,adrenergic receptor agonist,ADRB1|ADRB2,BRD-K89208535_1.11,1.1111
BRD-K89348303,ramipril,angiotensin converting enzyme inhibitor,ACE,BRD-K89348303_10.0,10.0
BRD-K89348303,ramipril,angiotensin converting enzyme inhibitor,ACE,BRD-K89348303_3.33,3.3333
BRD-K89348303,ramipril,angiotensin converting enzyme inhibitor,ACE,BRD-K89348303_1.11,1.1111
BRD-K89375097,pirenzepine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-K89375097_10.0,10.0
BRD-K89375097,pirenzepine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-K89375097_3.33,3.3333
BRD-K89375097,pirenzepine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-K89375097_1.11,1.1111
BRD-K89997465,chlorpromazine,dopamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5,BRD-K89997465_10.0,10.0
BRD-K89997465,chlorpromazine,dopamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5,BRD-K89997465_3.33,3.3333
BRD-K89997465,chlorpromazine,dopamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5,BRD-K89997465_1.11,1.1111
BRD-K90948141,indiplon,benzodiazepine receptor agonist,GABRA1,BRD-K90948141_10.0,10.0
BRD-K90948141,indiplon,benzodiazepine receptor agonist,GABRA1,BRD-K90948141_3.33,3.3333
BRD-K90948141,indiplon,benzodiazepine receptor agonist,GABRA1,BRD-K90948141_1.11,1.1111
BRD-K91308639,apalutamide,androgen receptor antagonist,,BRD-K91308639_10.0,10.0
BRD-K91308639,apalutamide,androgen receptor antagonist,,BRD-K91308639_3.33,3.3333
BRD-K91308639,apalutamide,androgen receptor antagonist,,BRD-K91308639_1.11,1.1111
BRD-K91111634,rotigotine,dopamine receptor agonist,ADRA2B|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A,BRD-K91111634_10.0,10.0
BRD-K91111634,rotigotine,dopamine receptor agonist,ADRA2B|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A,BRD-K91111634_3.33,3.3333
BRD-K91111634,rotigotine,dopamine receptor agonist,ADRA2B|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A,BRD-K91111634_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K92049597,triamterene,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,BRD-K92049597_10.0,10.0
BRD-K92049597,triamterene,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,BRD-K92049597_3.33,3.3333
BRD-K92049597,triamterene,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,BRD-K92049597_1.11,1.1111
BRD-K91825936,ZK-811752,CC chemokine receptor antagonist,CCR1,BRD-K91825936_10.0,10.0
BRD-K91825936,ZK-811752,CC chemokine receptor antagonist,CCR1,BRD-K91825936_3.33,3.3333
BRD-K91825936,ZK-811752,CC chemokine receptor antagonist,CCR1,BRD-K91825936_1.11,1.1111
BRD-K92093830,doxorubicin,topoisomerase inhibitor,TOP2A,BRD-K92093830_10.0,10.0
BRD-K92093830,doxorubicin,topoisomerase inhibitor,TOP2A,BRD-K92093830_3.33,3.3333
BRD-K92093830,doxorubicin,topoisomerase inhibitor,TOP2A,BRD-K92093830_1.11,1.1111
BRD-A98990573,epinastine,histamine receptor antagonist,HRH1,BRD-A98990573_10.0,10.0
BRD-A98990573,epinastine,histamine receptor antagonist,HRH1,BRD-A98990573_3.33,3.3333
BRD-A98990573,epinastine,histamine receptor antagonist,HRH1,BRD-A98990573_1.11,1.1111
BRD-K99792991,hexachlorophene,potassium channel activator,GLUD1|SDHD,BRD-K99792991_10.0,10.0
BRD-K99792991,hexachlorophene,potassium channel activator,GLUD1|SDHD,BRD-K99792991_3.33,3.3333
BRD-K99792991,hexachlorophene,potassium channel activator,GLUD1|SDHD,BRD-K99792991_1.11,1.1111
BRD-K99023089,AZD5363,AKT inhibitor,AKT1|AKT2|AKT3,BRD-K99023089_10.0,10.0
BRD-K99023089,AZD5363,AKT inhibitor,AKT1|AKT2|AKT3,BRD-K99023089_3.33,3.3333
BRD-K99023089,AZD5363,AKT inhibitor,AKT1|AKT2|AKT3,BRD-K99023089_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K99257182,quinidine,sodium channel blocker,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,BRD-K99257182_10.0,10.0
BRD-K99257182,quinidine,sodium channel blocker,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,BRD-K99257182_3.33,3.3333
BRD-K99257182,quinidine,sodium channel blocker,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,BRD-K99257182_1.11,1.1111
BRD-K99451608,lopinavir,HIV protease inhibitor,,BRD-K99451608_10.0,10.0
BRD-K99451608,lopinavir,HIV protease inhibitor,,BRD-K99451608_3.33,3.3333
BRD-K99451608,lopinavir,HIV protease inhibitor,,BRD-K99451608_1.11,1.1111
BRD-K91740057,felbinac,cyclooxygenase inhibitor,CTSL,BRD-K91740057_10.0,10.0
BRD-K91740057,felbinac,cyclooxygenase inhibitor,CTSL,BRD-K91740057_3.33,3.3333
BRD-K91740057,felbinac,cyclooxygenase inhibitor,CTSL,BRD-K91740057_1.11,1.1111
BRD-A87479750,tenidap,cyclooxygenase inhibitor,KCNJ4|PTGS1,BRD-A87479750_10.0,10.0
BRD-A87479750,tenidap,cyclooxygenase inhibitor,KCNJ4|PTGS1,BRD-A87479750_3.33,3.3333
BRD-A87479750,tenidap,cyclooxygenase inhibitor,KCNJ4|PTGS1,BRD-A87479750_1.11,1.1111
BRD-K87737963,cyt387,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K87737963_10.0,10.0
BRD-K87737963,cyt387,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K87737963_3.33,3.3333
BRD-K87737963,cyt387,JAK inhibitor,JAK1|JAK2|JAK3,BRD-K87737963_1.11,1.1111
BRD-K87909389,alvocidib,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM,BRD-K87909389_10.0,10.0
BRD-K87909389,alvocidib,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM,BRD-K87909389_3.33,3.3333
BRD-K87909389,alvocidib,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM,BRD-K87909389_1.11,1.1111
BRD-A88138582,halcinonide,glucocorticoid receptor agonist,NR3C1,BRD-A88138582_10.0,10.0
BRD-A88138582,halcinonide,glucocorticoid receptor agonist,NR3C1,BRD-A88138582_3.33,3.3333
BRD-A88138582,halcinonide,glucocorticoid receptor agonist,NR3C1,BRD-A88138582_1.11,1.1111
BRD-K88506063,KD025,rho associated kinase inhibitor,ROCK2,BRD-K88506063_10.0,10.0
BRD-K88506063,KD025,rho associated kinase inhibitor,ROCK2,BRD-K88506063_3.33,3.3333
BRD-K88506063,KD025,rho associated kinase inhibitor,ROCK2,BRD-K88506063_1.11,1.1111
BRD-K88358234,xaliproden,serotonin receptor agonist,HTR1A,BRD-K88358234_10.0,10.0
BRD-K88358234,xaliproden,serotonin receptor agonist,HTR1A,BRD-K88358234_3.33,3.3333
BRD-K88358234,xaliproden,serotonin receptor agonist,HTR1A,BRD-K88358234_1.11,1.1111
BRD-K89208535,indacaterol,adrenergic receptor agonist,ADRB1|ADRB2,BRD-K89208535_10.0,10.0
BRD-K89208535,indacaterol,adrenergic receptor agonist,ADRB1|ADRB2,BRD-K89208535_3.33,3.3333
BRD-K89208535,indacaterol,adrenergic receptor agonist,ADRB1|ADRB2,BRD-K89208535_1.11,1.1111
BRD-K89348303,ramipril,angiotensin converting enzyme inhibitor,ACE,BRD-K89348303_10.0,10.0
BRD-K89348303,ramipril,angiotensin converting enzyme inhibitor,ACE,BRD-K89348303_3.33,3.3333
BRD-K89348303,ramipril,angiotensin converting enzyme inhibitor,ACE,BRD-K89348303_1.11,1.1111
BRD-K89375097,pirenzepine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-K89375097_10.0,10.0
BRD-K89375097,pirenzepine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-K89375097_3.33,3.3333
BRD-K89375097,pirenzepine,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-K89375097_1.11,1.1111
BRD-K89997465,chlorpromazine,dopamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5,BRD-K89997465_10.0,10.0
BRD-K89997465,chlorpromazine,dopamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5,BRD-K89997465_3.33,3.3333
BRD-K89997465,chlorpromazine,dopamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALM1|CHRM1|CHRM3|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7|KCNH2|ORM1|ORM2|SMPD1|TRPC5,BRD-K89997465_1.11,1.1111
BRD-K90948141,indiplon,benzodiazepine receptor agonist,GABRA1,BRD-K90948141_10.0,10.0
BRD-K90948141,indiplon,benzodiazepine receptor agonist,GABRA1,BRD-K90948141_3.33,3.3333
BRD-K90948141,indiplon,benzodiazepine receptor agonist,GABRA1,BRD-K90948141_1.11,1.1111
BRD-K91308639,apalutamide,androgen receptor antagonist,,BRD-K91308639_10.0,10.0
BRD-K91308639,apalutamide,androgen receptor antagonist,,BRD-K91308639_3.33,3.3333
BRD-K91308639,apalutamide,androgen receptor antagonist,,BRD-K91308639_1.11,1.1111
BRD-K91111634,rotigotine,dopamine receptor agonist,ADRA2B|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A,BRD-K91111634_10.0,10.0
BRD-K91111634,rotigotine,dopamine receptor agonist,ADRA2B|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A,BRD-K91111634_3.33,3.3333
BRD-K91111634,rotigotine,dopamine receptor agonist,ADRA2B|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A,BRD-K91111634_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K92049597,triamterene,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,BRD-K92049597_10.0,10.0
BRD-K92049597,triamterene,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,BRD-K92049597_3.33,3.3333
BRD-K92049597,triamterene,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,BRD-K92049597_1.11,1.1111
BRD-K91825936,ZK-811752,CC chemokine receptor antagonist,CCR1,BRD-K91825936_10.0,10.0
BRD-K91825936,ZK-811752,CC chemokine receptor antagonist,CCR1,BRD-K91825936_3.33,3.3333
BRD-K91825936,ZK-811752,CC chemokine receptor antagonist,CCR1,BRD-K91825936_1.11,1.1111
BRD-K92093830,doxorubicin,topoisomerase inhibitor,TOP2A,BRD-K92093830_10.0,10.0
BRD-K92093830,doxorubicin,topoisomerase inhibitor,TOP2A,BRD-K92093830_3.33,3.3333
BRD-K92093830,doxorubicin,topoisomerase inhibitor,TOP2A,BRD-K92093830_1.11,1.1111
BRD-A98990573,epinastine,histamine receptor antagonist,HRH1,BRD-A98990573_10.0,10.0
BRD-A98990573,epinastine,histamine receptor antagonist,HRH1,BRD-A98990573_3.33,3.3333
BRD-A98990573,epinastine,histamine receptor antagonist,HRH1,BRD-A98990573_1.11,1.1111
BRD-K99792991,hexachlorophene,potassium channel activator,GLUD1|SDHD,BRD-K99792991_10.0,10.0
BRD-K99792991,hexachlorophene,potassium channel activator,GLUD1|SDHD,BRD-K99792991_3.33,3.3333
BRD-K99792991,hexachlorophene,potassium channel activator,GLUD1|SDHD,BRD-K99792991_1.11,1.1111
BRD-K99023089,AZD5363,AKT inhibitor,AKT1|AKT2|AKT3,BRD-K99023089_10.0,10.0
BRD-K99023089,AZD5363,AKT inhibitor,AKT1|AKT2|AKT3,BRD-K99023089_3.33,3.3333
BRD-K99023089,AZD5363,AKT inhibitor,AKT1|AKT2|AKT3,BRD-K99023089_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K99257182,quinidine,sodium channel blocker,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,BRD-K99257182_10.0,10.0
BRD-K99257182,quinidine,sodium channel blocker,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,BRD-K99257182_3.33,3.3333
BRD-K99257182,quinidine,sodium channel blocker,KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4,BRD-K99257182_1.11,1.1111
